pf,466,CRT,FALSE,'located-in',sk9,sk9,t2,,<--,497, BFO-bge-1, mpt,139,,,,,,,
pf,465,CRT,FALSE,'instance-of',sk9,site,t2,,<--,854, BFO-twc-1, mpt,139,,,,,,,
pf,464,CRT,FALSE,'instance-of',sk9,'continuant-fiat-boundary',t2,,<--,856, BFO-twc-1, mpt,139,,,,,,,
pf,463,CRT,FALSE,'instance-of',sk9,occurrent,t2,,<--,798, BFO-wrf-1, mpt,142,,,,,,,
pf,462,CRT,FALSE,'instance-of',r2,occurrent,t2,,<--,798, BFO-wrf-1, mpt,143,,,,,,,
pf,461,CRT,FALSE,particular,'immaterial-entity',,,,<--,786, BFO-qkp-1, mpt,145,,,,,,,
pf,460,CRT,FALSE,'instance-of',r2,'specifically-dependent-continuant',t2,,<--,857, BFO-cig-1, mpt,146,,,,,,,
pf,459,CRT,FALSE,'instance-of',r2,'generically-dependent-continuant',t2,,<--,859, BFO-cig-1, mpt,146,,,,,,,
pf,458,CRT,FALSE,'proper-occurrent-part-of',sk8,t1,,,<--,353, BFO-okr-1, mpt,152,,,,,,,
pf,457,CRT,FALSE,'proper-temporal-part-of',sk8,t1,,,<--,675, BFO-aeu-1, mpt,152,,,,,,,
pf,456,CRT,FALSE,'proper-occurrent-part-of',sk7,t1,,,<--,353, BFO-okr-1, mpt,157,,,,,,,
pf,455,CRT,FALSE,'proper-temporal-part-of',sk7,t1,,,<--,675, BFO-aeu-1, mpt,157,,,,,,,
pf,454,CRT,FALSE,identical,sk24,sk5,,,<--,264, BFO-nis-1, mpt,162,,,,,,,
pf,453,CRT,FALSE,'instance-of',sk5,process,sk5,,<--,862, BFO-mem-1, mpt,162,,,,,,,
pf,452,CRT,FALSE,'instance-of',sk5,'spatiotemporal-region',sk5,,<--,864, BFO-mem-1, mpt,162,,,,,,,
pf,451,CRT,FALSE,'instance-of',sk5,'process-boundary',sk5,,<--,865, BFO-mem-1, mpt,162,,,,,,,
pf,450,CRT,FALSE,particular,'spatiotemporal-region',,,,<--,786, BFO-qkp-1, mpt,163,,,,,,,
pf,449,CRT,FALSE,universal,sk3,,,,<--,786, BFO-qkp-1, mpt,164,,,,,,,
pf,448,CRT,FALSE,'instance-of',sk3,continuant,sk5,,<--,798, BFO-wrf-1, mpt,165,,,,,,,
pf,447,CRT,FALSE,identical,sk23,sk4,,,<--,264, BFO-nis-1, mpt,167,,,,,,,
pf,446,CRT,FALSE,'instance-of',sk4,process,sk4,,<--,862, BFO-mem-1, mpt,167,,,,,,,
pf,445,CRT,FALSE,'instance-of',sk4,'spatiotemporal-region',sk4,,<--,864, BFO-mem-1, mpt,167,,,,,,,
pf,444,CRT,FALSE,'instance-of',sk4,'process-boundary',sk4,,<--,865, BFO-mem-1, mpt,167,,,,,,,
pf,443,CRT,FALSE,'happens-to',sk11,r1,sk4,,<--,43, BFOCE-cha-02, mpt,168,,,,,,,
pf,442,CRT,FALSE,'individuates-at',r1,sk4,,,<--,63, BFOCE-ind-02, mpt,168,,,,,,,
pf,441,CRT,FALSE,'ceases-to-exist-at',r1,sk4,,,<--,79, BFOCE-ter-02, mpt,168,,,,,,,
pf,440,CRT,FALSE,'generically-depends-on',sk11,r1,sk4,,<--,289, BFO-ekp-1, mpt,168,,,,,,,
pf,439,CRT,FALSE,'occupies-spatial-region',r1,sk11,sk4,,<--,488, BFO-lzw-1, mpt,168,,,,,,,
pf,438,CRT,FALSE,'located-in',r1,sk11,sk4,,<--,495, BFO-bge-1, mpt,168,,,,,,,
pf,437,CRT,FALSE,'located-in',sk11,r1,sk4,,<--,497, BFO-bge-1, mpt,168,,,,,,,
pf,436,CRT,FALSE,'instance-of',r1,site,sk4,,<--,854, BFO-twc-1, mpt,168,,,,,,,
pf,435,CRT,FALSE,'instance-of',r1,'continuant-fiat-boundary',sk4,,<--,856, BFO-twc-1, mpt,168,,,,,,,
pf,434,CRT,FALSE,'instance-of',sk3,process,sk4,,<--,860, BFO-mem-1, mpt,169,,,,,,,
pf,433,CRT,FALSE,'instance-of',sk3,'process-boundary',sk4,,<--,863, BFO-mem-1, mpt,169,,,,,,,
pf,432,CRT,FALSE,'instance-of',sk3,'temporal-region',sk4,,<--,864, BFO-mem-1, mpt,169,,,,,,,
pf,431,CRT,FALSE,universal,sk2,,,,<--,786, BFO-qkp-1, mpt,170,,,,,,,
pf,430,CRT,FALSE,'happens-to',sk9,sk2,t1,,<--,43, BFOCE-cha-02, mpt,171,,,,,,,
pf,429,CRT,FALSE,'individuates-at',sk2,t1,,,<--,63, BFOCE-ind-02, mpt,171,,,,,,,
pf,428,CRT,FALSE,'ceases-to-exist-at',sk2,t1,,,<--,79, BFOCE-ter-02, mpt,171,,,,,,,
pf,427,CRT,FALSE,'generically-depends-on',sk9,sk2,t1,,<--,289, BFO-ekp-1, mpt,171,,,,,,,
pf,426,CRT,FALSE,'occupies-spatial-region',sk2,sk9,t1,,<--,488, BFO-lzw-1, mpt,171,,,,,,,
pf,425,CRT,FALSE,'located-in',sk2,sk9,t1,,<--,495, BFO-bge-1, mpt,171,,,,,,,
pf,424,CRT,FALSE,'located-in',sk9,sk2,t1,,<--,497, BFO-bge-1, mpt,171,,,,,,,
pf,423,CRT,FALSE,'instance-of',sk2,site,t1,,<--,854, BFO-twc-1, mpt,171,,,,,,,
pf,422,CRT,FALSE,'instance-of',sk2,'continuant-fiat-boundary',t1,,<--,856, BFO-twc-1, mpt,171,,,,,,,
pf,421,CRT,FALSE,'instance-of',sk2,occurrent,t1,,<--,798, BFO-wrf-1, mpt,174,,,,,,,
pf,420,CRT,FALSE,'instance-of',r1,occurrent,t1,,<--,798, BFO-wrf-1, mpt,175,,,,,,,
pf,419,CRT,FALSE,'instance-of',r1,'specifically-dependent-continuant',t1,,<--,857, BFO-cig-1, mpt,177,,,,,,,
pf,418,CRT,FALSE,'instance-of',r1,'generically-dependent-continuant',t1,,<--,859, BFO-cig-1, mpt,177,,,,,,,
pf,417,CRT,FALSE,'proper-continuant-part-of',r1,r1,t1,,<--,197, BFO-sls-1, mpt,180,,,,,,,
pf,416,CRT,FALSE,'instance-of',sk2,'fiat-object-part',t1,,<--,320, BFO-yir-1, mpt,183,,,,,,,
pf,415,CRT,FALSE,'instance-of',r1,'material-entity',t1,,<--,325, BFO-udu-1, mpt,183,48,,,,,,
pf,414,CRT,FALSE,'instance-of',sk3,continuant,sk4,,<--,798, BFO-wrf-1, mpt,184,,,,,,,
pf,413,CRT,FALSE,'instance-of',r1,'fiat-object-part',sk4,,<--,320, BFO-yir-1, mpt,186,,,,,,,
pf,412,CRT,FALSE,universal,sk4,,,,<--,786, BFO-qkp-1, mpt,188,,,,,,,
pf,411,CRT,FALSE,precedes,sk4,sk4,,,<--,418, BFO-aou-1, mpt,189,189,,,,,,
pf,410,CRT,FALSE,'instance-of',sk4,continuant,sk4,,<--,798, BFO-wrf-1, mpt,190,,,,,,,
pf,409,CRT,FALSE,universal,sk5,,,,<--,786, BFO-qkp-1, mpt,193,,,,,,,
pf,408,CRT,FALSE,precedes,sk3,sk3,,,<--,418, BFO-aou-1, mpt,195,195,,,,,,
pf,407,CRT,FALSE,precedes,sk5,sk5,,,<--,418, BFO-aou-1, mpt,197,197,,,,,,
pf,406,CRT,FALSE,'instance-of',sk5,continuant,sk5,,<--,798, BFO-wrf-1, mpt,198,,,,,,,
pf,405,CRT,FALSE,'proper-continuant-part-of',r2,r2,t2,,<--,197, BFO-sls-1, mpt,201,,,,,,,
pf,404,CRT,FALSE,'instance-of',sk9,'fiat-object-part',t2,,<--,320, BFO-yir-1, mpt,204,,,,,,,
pf,403,CRT,FALSE,'instance-of',r2,'material-entity',t2,,<--,325, BFO-udu-1, mpt,204,67,,,,,,
pf,402,CRT,FALSE,universal,sk10,,,,<--,786, BFO-qkp-1, mpt,205,,,,,,,
pf,401,CRT,FALSE,'instance-of',sk10,continuant,sk11,,<--,798, BFO-wrf-1, mpt,206,,,,,,,
pf,400,CRT,FALSE,'instance-of',r2,'fiat-object-part',sk11,,<--,320, BFO-yir-1, mpt,208,,,,,,,
pf,399,CRT,FALSE,universal,sk11,,,,<--,786, BFO-qkp-1, mpt,210,,,,,,,
pf,398,CRT,FALSE,precedes,sk11,sk11,,,<--,418, BFO-aou-1, mpt,211,211,,,,,,
pf,397,CRT,FALSE,'instance-of',sk11,continuant,sk11,,<--,798, BFO-wrf-1, mpt,212,,,,,,,
pf,396,CRT,FALSE,particular,'zero-dimensional-temporal-region',,,,<--,786, BFO-qkp-1, mpt,215,,,,,,,
pf,395,CRT,FALSE,universal,sk15,,,,<--,786, BFO-qkp-1, mpt,216,,,,,,,
pf,394,CRT,FALSE,precedes,sk1,sk1,,,<--,418, BFO-aou-1, mpt,218,218,,,,,,
pf,393,CRT,FALSE,precedes,sk15,sk15,,,<--,418, BFO-aou-1, mpt,220,220,,,,,,
pf,392,CRT,FALSE,'instance-of',sk15,continuant,sk15,,<--,798, BFO-wrf-1, mpt,221,,,,,,,
pf,391,CRT,FALSE,identical,sk22,sk20,,,<--,264, BFO-nis-1, mpt,224,,,,,,,
pf,390,CRT,FALSE,'instance-of',sk20,process,sk20,,<--,862, BFO-mem-1, mpt,224,,,,,,,
pf,389,CRT,FALSE,'instance-of',sk20,'spatiotemporal-region',sk20,,<--,864, BFO-mem-1, mpt,224,,,,,,,
pf,388,CRT,FALSE,'instance-of',sk20,'process-boundary',sk20,,<--,865, BFO-mem-1, mpt,224,,,,,,,
pf,387,CRT,FALSE,particular,'process-boundary',,,,<--,786, BFO-qkp-1, mpt,225,,,,,,,
pf,386,CRT,FALSE,universal,sk19,,,,<--,786, BFO-qkp-1, mpt,226,,,,,,,
pf,385,CRT,FALSE,'instance-of',sk19,continuant,sk20,,<--,798, BFO-wrf-1, mpt,227,,,,,,,
pf,384,CRT,FALSE,'proper-occurrent-part-of',sk18,sk18,,,<--,353, BFO-okr-1, mpt,229,,,,,,,
pf,383,CRT,FALSE,'proper-temporal-part-of',sk18,sk18,,,<--,675, BFO-aeu-1, mpt,229,,,,,,,
pf,382,CRT,FALSE,identical,sk21,sk17,,,<--,264, BFO-nis-1, mpt,232,,,,,,,
pf,381,CRT,FALSE,'instance-of',sk17,process,sk17,,<--,862, BFO-mem-1, mpt,232,,,,,,,
pf,380,CRT,FALSE,'instance-of',sk17,'spatiotemporal-region',sk17,,<--,864, BFO-mem-1, mpt,232,,,,,,,
pf,379,CRT,FALSE,'instance-of',sk17,'process-boundary',sk17,,<--,865, BFO-mem-1, mpt,232,,,,,,,
pf,378,CRT,FALSE,'proper-occurrent-part-of',sk17,sk17,,,<--,353, BFO-okr-1, mpt,234,,,,,,,
pf,377,CRT,FALSE,'proper-temporal-part-of',sk17,sk17,,,<--,675, BFO-aeu-1, mpt,234,,,,,,,
pf,376,CRT,FALSE,'proper-continuant-part-of',a,a,t,,<--,197, BFO-sls-1, mpt,235,,,,,,,
pf,375,CRT,FALSE,'specifically-depends-on',a,a,,,<--,627, BFO-nfe-1, mpt,235,235,,,,,,
pf,374,CRT,FALSE,universal,sk17,,,,<--,786, BFO-qkp-1, mpt,242,,,,,,,
pf,373,CRT,FALSE,precedes,sk17,sk17,,,<--,418, BFO-aou-1, mpt,243,243,,,,,,
pf,372,CRT,FALSE,'instance-of',sk17,continuant,sk17,,<--,798, BFO-wrf-1, mpt,244,,,,,,,
pf,371,CRT,FALSE,'instance-of',sk17,process,t,,<--,862, BFO-mem-1, mpt,245,,,,,,,
pf,370,CRT,FALSE,'instance-of',sk17,'spatiotemporal-region',t,,<--,864, BFO-mem-1, mpt,245,,,,,,,
pf,369,CRT,FALSE,'instance-of',sk17,'process-boundary',t,,<--,865, BFO-mem-1, mpt,245,,,,,,,
pf,368,CRT,FALSE,universal,sk20,,,,<--,786, BFO-qkp-1, mpt,248,,,,,,,
pf,367,CRT,FALSE,precedes,sk19,sk19,,,<--,418, BFO-aou-1, mpt,250,250,,,,,,
pf,366,CRT,FALSE,precedes,sk20,sk20,,,<--,418, BFO-aou-1, mpt,252,252,,,,,,
pf,365,CRT,FALSE,'instance-of',sk20,continuant,sk20,,<--,798, BFO-wrf-1, mpt,253,,,,,,,
pf,364,CRT,FALSE,'proper-occurrent-part-of',sk15,sk15,,,<--,353, BFO-okr-1, mpt,257,,,,,,,
pf,363,CRT,FALSE,'proper-temporal-part-of',sk15,sk15,,,<--,675, BFO-aeu-1, mpt,257,,,,,,,
pf,362,CRT,FALSE,'proper-occurrent-part-of',sk1,sk1,,,<--,353, BFO-okr-1, mpt,261,,,,,,,
pf,361,CRT,FALSE,'proper-temporal-part-of',sk1,sk1,,,<--,675, BFO-aeu-1, mpt,261,,,,,,,
pf,360,CRT,FALSE,'proper-occurrent-part-of',sk11,sk11,,,<--,353, BFO-okr-1, mpt,264,,,,,,,
pf,359,CRT,FALSE,'proper-temporal-part-of',sk11,sk11,,,<--,675, BFO-aeu-1, mpt,264,,,,,,,
pf,358,CRT,FALSE,'instance-of',r2,occurrent,sk11,,<--,798, BFO-wrf-1, mpt,267,,,,,,,
pf,357,CRT,FALSE,'generically-depends-on',r2,sk11,sk11,,<--,327, BFO-ilw-1, mpt,268,,,,,,,
pf,356,CRT,FALSE,'instance-of',r2,'specifically-dependent-continuant',sk11,,<--,857, BFO-cig-1, mpt,268,,,,,,,
pf,355,CRT,FALSE,'instance-of',r2,'generically-dependent-continuant',sk11,,<--,859, BFO-cig-1, mpt,268,,,,,,,
pf,354,CRT,FALSE,precedes,sk10,sk10,,,<--,418, BFO-aou-1, mpt,270,270,,,,,,
pf,353,CRT,FALSE,'generically-depends-on',sk9,sk9,sk9,,<--,327, BFO-ilw-1, mpt,272,,,,,,,
pf,352,CRT,FALSE,'instance-of',sk9,'specifically-dependent-continuant',t2,,<--,857, BFO-cig-1, mpt,272,,,,,,,
pf,351,CRT,FALSE,'instance-of',sk9,'generically-dependent-continuant',t2,,<--,859, BFO-cig-1, mpt,272,,,,,,,
pf,350,CRT,FALSE,'proper-occurrent-part-of',sk5,sk5,,,<--,353, BFO-okr-1, mpt,277,,,,,,,
pf,349,CRT,FALSE,'proper-temporal-part-of',sk5,sk5,,,<--,675, BFO-aeu-1, mpt,277,,,,,,,
pf,348,CRT,FALSE,'proper-occurrent-part-of',sk3,sk3,,,<--,353, BFO-okr-1, mpt,281,,,,,,,
pf,347,CRT,FALSE,'proper-temporal-part-of',sk3,sk3,,,<--,675, BFO-aeu-1, mpt,281,,,,,,,
pf,346,CRT,FALSE,'proper-occurrent-part-of',sk4,sk4,,,<--,353, BFO-okr-1, mpt,284,,,,,,,
pf,345,CRT,FALSE,'proper-temporal-part-of',sk4,sk4,,,<--,675, BFO-aeu-1, mpt,284,,,,,,,
pf,344,CRT,FALSE,'instance-of',r1,occurrent,sk4,,<--,798, BFO-wrf-1, mpt,287,,,,,,,
pf,343,CRT,FALSE,'generically-depends-on',r1,sk11,sk11,,<--,327, BFO-ilw-1, mpt,288,,,,,,,
pf,342,CRT,FALSE,'instance-of',r1,'specifically-dependent-continuant',sk4,,<--,857, BFO-cig-1, mpt,288,,,,,,,
pf,341,CRT,FALSE,'instance-of',r1,'generically-dependent-continuant',sk4,,<--,859, BFO-cig-1, mpt,288,,,,,,,
pf,340,CRT,FALSE,'generically-depends-on',sk2,sk9,sk9,,<--,327, BFO-ilw-1, mpt,289,,,,,,,
pf,339,CRT,FALSE,'instance-of',sk2,'specifically-dependent-continuant',t1,,<--,857, BFO-cig-1, mpt,289,,,,,,,
pf,338,CRT,FALSE,'instance-of',sk2,'generically-dependent-continuant',t1,,<--,859, BFO-cig-1, mpt,289,,,,,,,
pf,337,CRT,FALSE,'proper-continuant-part-of',sk2,sk2,t1,,<--,197, BFO-sls-1, mpt,293,,,,,,,
pf,336,CRT,FALSE,'instance-of',sk2,'material-entity',t1,,<--,325, BFO-udu-1, mpt,183,293,,,,,,
pf,335,CRT,FALSE,'specifically-depends-on',sk2,sk2,,,<--,627, BFO-nfe-1, mpt,293,293,,,,,,
pf,334,CRT,FALSE,'proper-continuant-part-of',r1,r1,sk4,,<--,197, BFO-sls-1, mpt,294,,,,,,,
pf,333,CRT,FALSE,'instance-of',r1,'material-entity',sk4,,<--,325, BFO-udu-1, mpt,186,294,,,,,,
pf,332,CRT,FALSE,'specifically-depends-on',r1,r1,,,<--,627, BFO-nfe-1, mpt,294,294,,,,,,
pf,331,CRT,FALSE,'proper-continuant-part-of',sk9,sk9,t2,,<--,197, BFO-sls-1, mpt,295,,,,,,,
pf,330,CRT,FALSE,'instance-of',sk9,'material-entity',t2,,<--,325, BFO-udu-1, mpt,204,295,,,,,,
pf,329,CRT,FALSE,'specifically-depends-on',sk9,sk9,,,<--,627, BFO-nfe-1, mpt,295,295,,,,,,
pf,328,CRT,FALSE,'proper-occurrent-part-of',sk10,sk10,,,<--,353, BFO-okr-1, mpt,297,,,,,,,
pf,327,CRT,FALSE,'proper-temporal-part-of',sk10,sk10,,,<--,675, BFO-aeu-1, mpt,297,,,,,,,
pf,326,CRT,FALSE,'proper-continuant-part-of',r2,r2,sk11,,<--,197, BFO-sls-1, mpt,299,,,,,,,
pf,325,CRT,FALSE,'instance-of',r2,'material-entity',sk11,,<--,325, BFO-udu-1, mpt,208,299,,,,,,
pf,324,CRT,FALSE,'specifically-depends-on',r2,r2,,,<--,627, BFO-nfe-1, mpt,299,299,,,,,,
pf,323,CRT,FALSE,'proper-occurrent-part-of',sk20,sk20,,,<--,353, BFO-okr-1, mpt,301,,,,,,,
pf,322,CRT,FALSE,'proper-temporal-part-of',sk20,sk20,,,<--,675, BFO-aeu-1, mpt,301,,,,,,,
pf,321,CRT,FALSE,'proper-occurrent-part-of',sk19,sk19,,,<--,353, BFO-okr-1, mpt,305,,,,,,,
pf,320,CRT,FALSE,'proper-temporal-part-of',sk19,sk19,,,<--,675, BFO-aeu-1, mpt,305,,,,,,,
pf,319,CRT,FALSE,'instance-of',sk17,continuant,t,,<--,798, BFO-wrf-1, mpt,308,,,,,,,
pf,318,CRT,TRUE,'has-continuant-part',sk2,sk2,t1,,<--,187, BFO-eld-1, mpp,293,,,,,,,
pf,317,CRT,TRUE,overlaps,r1,r1,sk4,,<--,3, BFOCE-unmarked, mpp,294,294,,,,,,
pf,316,CRT,TRUE,'has-continuant-part',r1,r1,sk4,,<--,187, BFO-eld-1, mpp,294,,,,,,,
pf,315,CRT,TRUE,'has-continuant-part',sk9,sk9,t2,,<--,187, BFO-eld-1, mpp,295,,,,,,,
pf,314,CRT,TRUE,overlaps,r2,r2,sk11,,<--,3, BFOCE-unmarked, mpp,299,299,,,,,,
pf,313,CRT,TRUE,'has-continuant-part',r2,r2,sk11,,<--,187, BFO-eld-1, mpp,299,,,,,,,
pf,312,CRT,TRUE,'has-occurrent-part',sk17,t,,,<--,346, BFO-yvi-1, mpp,241,,,,,,,
pf,311,CRT,TRUE,'has-temporal-part',sk17,sk17,,,<--,662, BFO-boo-1, mpp,243,,,,,,,
pf,310,CRT,TRUE,entity,sk17,,,,<--,824, BFO-vgn-1, mpp,244,,,,,,,
pf,309,CRT,TRUE,'exists-at',sk17,t,,,<--,270, BFO-bee-1, mpp,52,18,245,,,,,
pf,308,CRT,TRUE,'instance-of',sk17,occurrent,t,,<--,793, BFO-ejl-1, mpp,245,,,,,,,
pf,307,CRT,TRUE,'has-occurrent-part',sk17,sk17,,,<--,346, BFO-yvi-1, mpp,247,,,,,,,
pf,306,CRT,TRUE,'has-occurrent-part',sk19,sk19,,,<--,346, BFO-yvi-1, mpp,249,,,,,,,
pf,305,CRT,TRUE,identical,sk19,sk19,,,<--,670, BFO-zdq-1, mpp,250,250,,,,,,
pf,304,CRT,TRUE,'has-temporal-part',sk19,sk19,,,<--,662, BFO-boo-1, mpp,250,,,,,,,
pf,303,CRT,TRUE,'has-temporal-part',sk20,sk20,,,<--,662, BFO-boo-1, mpp,252,,,,,,,
pf,302,CRT,TRUE,entity,sk20,,,,<--,824, BFO-vgn-1, mpp,253,,,,,,,
pf,301,CRT,TRUE,identical,sk20,sk20,,,<--,351, BFO-xlu-1, mpp,255,255,,,,,,
pf,300,CRT,TRUE,'has-occurrent-part',sk20,sk20,,,<--,346, BFO-yvi-1, mpp,255,,,,,,,
pf,299,CRT,TRUE,'continuant-part-of',r2,r2,sk11,,<--,189, BFO-mcd-1, mpp,268,,,,,,,
pf,298,CRT,TRUE,'has-occurrent-part',sk10,sk10,,,<--,346, BFO-yvi-1, mpp,269,,,,,,,
pf,297,CRT,TRUE,identical,sk10,sk10,,,<--,670, BFO-zdq-1, mpp,270,270,,,,,,
pf,296,CRT,TRUE,'has-temporal-part',sk10,sk10,,,<--,662, BFO-boo-1, mpp,270,,,,,,,
pf,295,CRT,TRUE,'continuant-part-of',sk9,sk9,t2,,<--,189, BFO-mcd-1, mpp,272,,,,,,,
pf,294,CRT,TRUE,'continuant-part-of',r1,r1,sk4,,<--,189, BFO-mcd-1, mpp,288,,,,,,,
pf,293,CRT,TRUE,'continuant-part-of',sk2,sk2,t1,,<--,189, BFO-mcd-1, mpp,289,,,,,,,
pf,292,CRT,TRUE,overlaps,r1,r1,t1,,<--,3, BFOCE-unmarked, mpp,180,180,,,,,,
pf,291,CRT,TRUE,overlaps,r1,sk2,t1,,<--,3, BFOCE-unmarked, mpp,48,180,,,,,,
pf,290,CRT,TRUE,'has-continuant-part',r1,r1,t1,,<--,187, BFO-eld-1, mpp,180,,,,,,,
pf,289,CRT,TRUE,'instance-of',sk2,'independent-continuant',t1,,<--,324, BFO-udu-1, mpp,183,,,,,,,
pf,288,CRT,TRUE,'instance-of',r1,'independent-continuant',sk4,,<--,841, BFO-otk-1, mpp,177,187,,,,,,
pf,287,CRT,TRUE,'instance-of',r1,continuant,sk4,,<--,832, BFO-ghs-1, mpp,175,187,,,,,,
pf,286,CRT,TRUE,'has-temporal-part',sk4,sk4,,,<--,662, BFO-boo-1, mpp,189,,,,,,,
pf,285,CRT,TRUE,entity,sk4,,,,<--,824, BFO-vgn-1, mpp,190,,,,,,,
pf,284,CRT,TRUE,identical,sk4,sk4,,,<--,351, BFO-xlu-1, mpp,192,192,,,,,,
pf,283,CRT,TRUE,'has-occurrent-part',sk4,sk4,,,<--,346, BFO-yvi-1, mpp,192,,,,,,,
pf,282,CRT,TRUE,'has-occurrent-part',sk3,sk3,,,<--,346, BFO-yvi-1, mpp,194,,,,,,,
pf,281,CRT,TRUE,identical,sk3,sk3,,,<--,670, BFO-zdq-1, mpp,195,195,,,,,,
pf,280,CRT,TRUE,'has-temporal-part',sk3,sk3,,,<--,662, BFO-boo-1, mpp,195,,,,,,,
pf,279,CRT,TRUE,'has-temporal-part',sk5,sk5,,,<--,662, BFO-boo-1, mpp,197,,,,,,,
pf,278,CRT,TRUE,entity,sk5,,,,<--,824, BFO-vgn-1, mpp,198,,,,,,,
pf,277,CRT,TRUE,identical,sk5,sk5,,,<--,351, BFO-xlu-1, mpp,200,200,,,,,,
pf,276,CRT,TRUE,'has-occurrent-part',sk5,sk5,,,<--,346, BFO-yvi-1, mpp,200,,,,,,,
pf,275,CRT,TRUE,overlaps,r2,r2,t2,,<--,3, BFOCE-unmarked, mpp,201,201,,,,,,
pf,274,CRT,TRUE,overlaps,r2,sk9,t2,,<--,3, BFOCE-unmarked, mpp,67,201,,,,,,
pf,273,CRT,TRUE,'has-continuant-part',r2,r2,t2,,<--,187, BFO-eld-1, mpp,201,,,,,,,
pf,272,CRT,TRUE,'instance-of',sk9,'independent-continuant',t2,,<--,324, BFO-udu-1, mpp,204,,,,,,,
pf,271,CRT,TRUE,entity,sk10,,,,<--,824, BFO-vgn-1, mpp,206,,,,,,,
pf,270,CRT,TRUE,'temporal-part-of',sk10,sk10,,,<--,669, BFO-bvr-1, mpp,206,,,,,,,
pf,269,CRT,TRUE,'occurrent-part-of',sk10,sk10,,,<--,350, BFO-hbj-1, mpp,206,,,,,,,
pf,268,CRT,TRUE,'instance-of',r2,'independent-continuant',sk11,,<--,841, BFO-otk-1, mpp,146,209,,,,,,
pf,267,CRT,TRUE,'instance-of',r2,continuant,sk11,,<--,832, BFO-ghs-1, mpp,143,209,,,,,,
pf,266,CRT,TRUE,'has-temporal-part',sk11,sk11,,,<--,662, BFO-boo-1, mpp,211,,,,,,,
pf,265,CRT,TRUE,entity,sk11,,,,<--,824, BFO-vgn-1, mpp,212,,,,,,,
pf,264,CRT,TRUE,identical,sk11,sk11,,,<--,351, BFO-xlu-1, mpp,214,214,,,,,,
pf,263,CRT,TRUE,'has-occurrent-part',sk11,sk11,,,<--,346, BFO-yvi-1, mpp,214,,,,,,,
pf,262,CRT,TRUE,'has-occurrent-part',sk1,sk1,,,<--,346, BFO-yvi-1, mpp,217,,,,,,,
pf,261,CRT,TRUE,identical,sk1,sk1,,,<--,670, BFO-zdq-1, mpp,218,218,,,,,,
pf,260,CRT,TRUE,'has-temporal-part',sk1,sk1,,,<--,662, BFO-boo-1, mpp,218,,,,,,,
pf,259,CRT,TRUE,'has-temporal-part',sk15,sk15,,,<--,662, BFO-boo-1, mpp,220,,,,,,,
pf,258,CRT,TRUE,entity,sk15,,,,<--,824, BFO-vgn-1, mpp,221,,,,,,,
pf,257,CRT,TRUE,identical,sk15,sk15,,,<--,351, BFO-xlu-1, mpp,223,223,,,,,,
pf,256,CRT,TRUE,'has-occurrent-part',sk15,sk15,,,<--,346, BFO-yvi-1, mpp,223,,,,,,,
pf,255,CRT,TRUE,'occurrent-part-of',sk20,sk20,,,<--,369, BFO-cmy-2, mpp,252,224,224,,,,,
pf,254,CRT,TRUE,'exists-at',sk20,sk20,,,<--,270, BFO-bee-1, mpp,52,224,224,,,,,
pf,253,CRT,TRUE,'instance-of',sk20,occurrent,sk20,,<--,793, BFO-ejl-1, mpp,224,,,,,,,
pf,252,CRT,TRUE,'temporal-part-of',sk20,sk20,,,<--,665, BFO-dbj-2, mpp,224,,,,,,,
pf,251,CRT,TRUE,entity,sk19,,,,<--,824, BFO-vgn-1, mpp,227,,,,,,,
pf,250,CRT,TRUE,'temporal-part-of',sk19,sk19,,,<--,669, BFO-bvr-1, mpp,227,,,,,,,
pf,249,CRT,TRUE,'occurrent-part-of',sk19,sk19,,,<--,350, BFO-hbj-1, mpp,227,,,,,,,
pf,248,CRT,TRUE,particular,sk20,,,,<--,256, BFO-oap-1, mpp,228,,,,,,,
pf,247,CRT,TRUE,'occurrent-part-of',sk17,sk17,,,<--,369, BFO-cmy-2, mpp,243,232,232,,,,,
pf,246,CRT,TRUE,'exists-at',sk17,sk17,,,<--,270, BFO-bee-1, mpp,52,232,232,,,,,
pf,245,CRT,TRUE,'instance-of',sk17,'temporal-region',t,,<--,254, BFO-qaf-1, mpp,233,232,,,,,,
pf,244,CRT,TRUE,'instance-of',sk17,occurrent,sk17,,<--,793, BFO-ejl-1, mpp,232,,,,,,,
pf,243,CRT,TRUE,'temporal-part-of',sk17,sk17,,,<--,665, BFO-dbj-2, mpp,232,,,,,,,
pf,242,CRT,TRUE,particular,sk17,,,,<--,260, BFO-lqn-1, mpp,232,,,,,,,
pf,241,CRT,TRUE,'occurrent-part-of',t,sk17,,,<--,664, BFO-bal-1, mpp,233,,,,,,,
pf,240,CRT,TRUE,'has-temporal-part',sk17,t,,,<--,662, BFO-boo-1, mpp,233,,,,,,,
pf,239,CRT,TRUE,overlaps,a,a,t,,<--,3, BFOCE-unmarked, mpp,235,235,,,,,,
pf,238,CRT,TRUE,'has-continuant-part',a,a,t,,<--,187, BFO-eld-1, mpp,235,,,,,,,
pf,237,CRT,TRUE,'has-occurrent-part',c1,c1,,,<--,346, BFO-yvi-1, mpp,96,,,,,,,
pf,236,CRT,TRUE,'has-temporal-part',c1,c1,,,<--,662, BFO-boo-1, mpp,97,,,,,,,
