nf,7807,"OR-11","TRUE",'instance-of',sk191,occurrent,sk191,,<--,793, BFO-ejl-1, mpp, 7321
nf,7806,"OR-11","FALSE",precedes,sk191,sk191,,,<--,418, BFO-aou-1, mpt, 7805
nf,7805,"OR-11","TRUE",'temporal-part-of',sk191,sk191,,,<--,665, BFO-dbj-2, mpp, 7321
nf,7804,"OR-11","FALSE",universal,sk191,,,,<--,786, BFO-qkp-1, mpt, 7600
nf,7803,"OR-11","FALSE",'instance-of',sk191,'process-boundary',sk191,,<--,865, BFO-mem-1, mpt, 7321
nf,7802,"OR-11","FALSE",'instance-of',sk191,'spatiotemporal-region',sk191,,<--,864, BFO-mem-1, mpt, 7321
nf,7801,"OR-11","FALSE",'instance-of',sk191,process,sk191,,<--,862, BFO-mem-1, mpt, 7321
nf,7800,"OR-11","FALSE",identical,sk192,sk191,,,<--,264, BFO-nis-1, mpt, 7321
nf,7799,"OR-11","TRUE",'has-continuant-part',a,a,sk174,,<--,187, BFO-eld-1, mpp, 7796
nf,7798,"OR-11","FALSE",'instance-of',a,occurrent,sk174,,<--,798, BFO-wrf-1, mpt, 6310
nf,7797,"OR-11","FALSE",'proper-continuant-part-of',a,a,sk174,,<--,197, BFO-sls-1, mpt, 7796
nf,7796,"OR-11","TRUE",'continuant-part-of',a,a,sk174,,<--,189, BFO-mcd-1, mpp, 6312
nf,7795,"OR-11","FALSE",'instance-of',a,'generically-dependent-continuant',sk174,,<--,859, BFO-cig-1, mpt, 6312
nf,7794,"OR-11","FALSE",'instance-of',a,'specifically-dependent-continuant',sk174,,<--,857, BFO-cig-1, mpt, 6312
nf,7793,"OR-11","TRUE",'exists-at',sk177,sk174,,,<--,270, BFO-bee-1, mpp, 7792, 5865, 39
nf,7792,"OR-11","TRUE",'instance-of',sk177,'spatial-region',sk174,,<--,486, BFO-lzw-1, mpp, 7765
nf,7791,"OR-11","TRUE",'exists-at',sk2,sk174,,,<--,270, BFO-bee-1, mpp, 7790, 5865, 83
nf,7790,"OR-11","TRUE",'instance-of',sk2,continuant,sk174,,<--,211, BFO-bdd-1, mpp, 7762
nf,7789,"OR-11","TRUE",'instance-of',sk2,'spatial-region',sk174,,<--,486, BFO-lzw-1, mpp, 7764
nf,7788,"OR-11","TRUE",'exists-at',sk174,sk174,,,<--,270, BFO-bee-1, mpp, 5865, 47
nf,7787,"OR-11","TRUE",entity,sk174,,,,<--,824, BFO-vgn-1, mpp, 7779
nf,7786,"OR-11","TRUE",'has-temporal-part',sk174,sk174,,,<--,662, BFO-boo-1, mpp, 7777
nf,7785,"OR-11","TRUE",'has-occurrent-part',sk174,sk174,,,<--,346, BFO-yvi-1, mpp, 7784
nf,7784,"OR-11","TRUE",'occurrent-part-of',sk174,sk174,,,<--,350, BFO-hbj-1, mpp, 7779
nf,7783,"OR-11","FALSE",'proper-temporal-part-of',sk174,sk174,,,<--,675, BFO-aeu-1, mpt, 7781
nf,7782,"OR-11","FALSE",'proper-occurrent-part-of',sk174,sk174,,,<--,353, BFO-okr-1, mpt, 7781
nf,7781,"OR-11","TRUE",identical,sk174,sk174,,,<--,670, BFO-zdq-1, mpp, 7777
nf,7780,"OR-11","FALSE",'instance-of',sk174,continuant,sk174,,<--,798, BFO-wrf-1, mpt, 7779
nf,7779,"OR-11","TRUE",'instance-of',sk174,occurrent,sk174,,<--,793, BFO-ejl-1, mpp, 5865
nf,7778,"OR-11","FALSE",precedes,sk174,sk174,,,<--,418, BFO-aou-1, mpt, 7777
nf,7777,"OR-11","TRUE",'temporal-part-of',sk174,sk174,,,<--,665, BFO-dbj-2, mpp, 5865
nf,7776,"OR-11","FALSE",universal,sk174,,,,<--,786, BFO-qkp-1, mpt, 6111
nf,7775,"OR-11","FALSE",'instance-of',sk174,'process-boundary',sk174,,<--,865, BFO-mem-1, mpt, 5865
nf,7774,"OR-11","FALSE",'instance-of',sk174,'spatiotemporal-region',sk174,,<--,864, BFO-mem-1, mpt, 5865
