pf,140,CRT,TRUE,'instance-of',r2,continuant,t2,,<--,212, BFO-bdd-1, mpp,64,,,,
pf,139,CRT,TRUE,'instance-of',sk12,continuant,t2,,<--,211, BFO-bdd-1, mpp,64,,,,
pf,138,CRT,TRUE,'has-continuant-part',sk12,r2,t2,,<--,187, BFO-eld-1, mpp,64,,,,
pf,137,CRT,TRUE,'exists-at',sk12,t2,,,<--,270, BFO-bee-1, mpp,134,29,65,,
pf,136,CRT,TRUE,'instance-of',sk12,'spatial-region',t2,,<--,819, BFO-apt-1, mpp,65,,,,
pf,135,CRT,TRUE,particular,sk12,,,,<--,260, BFO-lqn-1, mpp,65,,,,
pf,134,CRT,TRUE,universal,'three-dimensional-spatial-region',,,,<--,783, BFO-qov-1, ont,65,,,,
pf,133,CRT,TRUE,'instance-of',sk13,'spatiotemporal-region',sk14,,<--,536, BFO-blj-1, mpp,66,,,,
pf,132,CRT,TRUE,'instance-of',r2,'spatial-region',sk14,,<--,535, BFO-blj-1, mpp,66,,,,
pf,131,CRT,TRUE,'instance-of',sk14,'temporal-region',sk14,,<--,534, BFO-blj-1, mpp,66,,,,
pf,130,CRT,TRUE,'has-temporal-part',t2,t2,,,<--,662, BFO-boo-1, mpp,68,,,,
pf,129,CRT,TRUE,entity,t2,,,,<--,824, BFO-vgn-1, mpp,69,,,,
pf,128,CRT,TRUE,'has-occurrent-part',t2,t2,,,<--,346, BFO-yvi-1, mpp,71,,,,
pf,127,CRT,TRUE,'last-instant-of',t2,t2,,,<--,-3, identity, repl,123,126,,,
pf,126,CRT,TRUE,identical,sk16,t2,,,<--,672, BFO-ogd-1, mpp,113,73,,,
nf,125,CRT,TRUE,identical,sk16,sk16,,,<--,672, BFO-ogd-1, mpp,73,73,,,
nf,124,CRT,TRUE,'instance-of',sk16,'temporal-instant',sk16,,<--,687, BFO-jtk-2, mpp,73,,,,
nf,123,CRT,TRUE,'last-instant-of',sk16,t2,,,<--,658, BFO-wal-1, mpp,73,,,,
pf,122,CRT,TRUE,'first-instant-of',t2,t2,,,<--,-3, identity, repl,118,121,,,
pf,121,CRT,TRUE,identical,sk17,t2,,,<--,673, BFO-fwf-1, mpp,112,74,,,
nf,120,CRT,TRUE,identical,sk17,sk17,,,<--,673, BFO-fwf-1, mpp,74,74,,,
nf,119,CRT,TRUE,'instance-of',sk17,'temporal-instant',sk17,,<--,690, BFO-fwk-2, mpp,74,,,,
nf,118,CRT,TRUE,'first-instant-of',sk17,t2,,,<--,660, BFO-bon-1, mpp,74,,,,
pf,117,CRT,TRUE,'instance-of',t1,'zero-dimensional-temporal-region',t1,,<--,821, BFO-bjp-1, mpp,75,,,,
pf,116,CRT,TRUE,'has-last-instant',t1,t1,,,<--,680, BFO-nfo-1, mpp,75,,,,
pf,115,CRT,TRUE,'has-first-instant',t1,t1,,,<--,679, BFO-nfo-1, mpp,75,,,,
pf,114,CRT,TRUE,'instance-of',t2,'zero-dimensional-temporal-region',t2,,<--,821, BFO-bjp-1, mpp,77,,,,
pf,113,CRT,TRUE,'has-last-instant',t2,t2,,,<--,680, BFO-nfo-1, mpp,77,,,,
pf,112,CRT,TRUE,'has-first-instant',t2,t2,,,<--,679, BFO-nfo-1, mpp,77,,,,
pf,111,CRT,TRUE,universal,'temporal-instant',,,,<--,770, BFO-bjs-1, ont,77,,,,
pf,110,CRT,TRUE,'has-temporal-part',t,t,,,<--,662, BFO-boo-1, mpp,80,,,,
pf,109,CRT,TRUE,'exists-at',sk1,sk18,,,<--,270, BFO-bee-1, mpp,100,107,81,,
pf,108,CRT,TRUE,'instance-of',sk1,occurrent,sk18,,<--,788, BFO-lso-1, mpp,81,,,,
pf,107,CRT,TRUE,'instance-of',sk18,'temporal-region',sk18,,<--,258, BFO-lqn-1, mpp,81,,,,
pf,106,CRT,TRUE,'instance-of',sk22,'process-boundary',sk23,,<--,367, BFO-aff-1, mpp,83,,,,
pf,105,CRT,TRUE,'occupies-spatiotemporal-region',sk1,sk21,,,<--,528, BFO-qyy-1, mpp,83,,,,
pf,104,CRT,TRUE,'occupies-temporal-region',sk1,sk20,,,<--,386, BFO-qsp-1, mpp,83,,,,
pf,103,CRT,TRUE,'exists-at',sk1,t,,,<--,270, BFO-bee-1, mpp,100,17,83,,
pf,102,CRT,TRUE,'instance-of',sk1,occurrent,t,,<--,788, BFO-lso-1, mpp,83,,,,
pf,101,CRT,TRUE,particular,sk1,,,,<--,260, BFO-lqn-1, mpp,83,,,,
pf,100,CRT,TRUE,universal,process,,,,<--,755, BFO-bsm-1, ont,83,,,,
pf,99,CRT,TRUE,'instance-of',a,'independent-continuant',t,,<--,841, BFO-otk-1, mpp,31,86,,,
pf,98,CRT,TRUE,entity,t,,,,<--,824, BFO-vgn-1, mpp,87,,,,
pf,97,CRT,TRUE,'has-occurrent-part',t,t,,,<--,346, BFO-yvi-1, mpp,89,,,,
pf,96,CRT,TRUE,entity,c1,,,,<--,824, BFO-vgn-1, mpp,91,,,,
pf,95,CRT,TRUE,'temporal-part-of',c1,c1,,,<--,669, BFO-bvr-1, mpp,91,,,,
pf,94,CRT,TRUE,'occurrent-part-of',c1,c1,,,<--,350, BFO-hbj-1, mpp,91,,,,
pf,93,CRT,TRUE,universal,occurrent,,,,<--,759, BFO-lkt-1, ont,91,,,,
pf,92,CRT,TRUE,universal,change,,,,<--,259, BFO-lqn-1, mpp,16,,,,
pf,91,CRT,TRUE,'instance-of',c1,occurrent,t,,<--,42, BFOCE-cha-01, mpp,16,,,,
pf,90,CRT,TRUE,'temporally-projects-onto',sk19,t,,,<--,532, BFO-xco-2, mpp,17,,,,
pf,89,CRT,TRUE,'occurrent-part-of',t,t,,,<--,369, BFO-cmy-2, mpp,80,17,17,,
pf,88,CRT,TRUE,'exists-at',t,t,,,<--,270, BFO-bee-1, mpp,48,17,17,,
pf,87,CRT,TRUE,'instance-of',t,occurrent,t,,<--,793, BFO-ejl-1, mpp,17,,,,
pf,86,CRT,TRUE,'exists-at',a,t,,,<--,270, BFO-bee-1, mpp,84,17,18,,
pf,85,CRT,TRUE,entity,a,,,,<--,823, BFO-vgn-1, mpp,18,,,,
pf,84,CRT,TRUE,universal,continuant,,,,<--,760, BFO-axs-1, ont,18,,,,
pf,83,CRT,TRUE,'instance-of',sk1,process,t,,<--,449, BFO-ild-1, mpp,19,,,,
pf,82,CRT,TRUE,'has-participant',sk1,a,t,,<--,441, BFO-xjr-1, mpp,19,,,,
pf,81,CRT,TRUE,'instance-of',sk1,process,sk18,,<--,48, BFOCE-cha-03, mpp,20,,,,
pf,80,CRT,TRUE,'temporal-part-of',t,t,,,<--,29, BFOCE-ett-02, mpp,23,26,,,
pf,79,CRT,TRUE,particular,t,,,,<--,256, BFO-oap-1, mpp,26,,,,
pf,78,CRT,TRUE,identical,t2,sk2,,,<--,672, BFO-ogd-1, mpp,21,27,,,
pf,77,CRT,TRUE,'instance-of',t2,'temporal-instant',t2,,<--,687, BFO-jtk-2, mpp,27,,,,
pf,76,CRT,TRUE,identical,t1,sk3,,,<--,673, BFO-fwf-1, mpp,22,28,,,
pf,75,CRT,TRUE,'instance-of',t1,'temporal-instant',t1,,<--,690, BFO-fwk-2, mpp,28,,,,
nf,74,CRT,TRUE,'has-first-instant',t2,sk17,,,<--,693, BFO-daf-1, mpp,29,,,,
nf,73,CRT,TRUE,'has-last-instant',t2,sk16,,,<--,692, BFO-daf-1, mpp,29,,,,
pf,72,CRT,TRUE,'temporally-projects-onto',sk15,t2,,,<--,532, BFO-xco-2, mpp,29,,,,
pf,71,CRT,TRUE,'occurrent-part-of',t2,t2,,,<--,369, BFO-cmy-2, mpp,68,29,29,,
pf,70,CRT,TRUE,'exists-at',t2,t2,,,<--,270, BFO-bee-1, mpp,48,29,29,,
pf,69,CRT,TRUE,'instance-of',t2,occurrent,t2,,<--,793, BFO-ejl-1, mpp,29,,,,
pf,68,CRT,TRUE,'temporal-part-of',t2,t2,,,<--,665, BFO-dbj-2, mpp,29,,,,
pf,67,CRT,TRUE,particular,t2,,,,<--,260, BFO-lqn-1, mpp,29,,,,
pf,66,CRT,TRUE,'spatially-projects-onto',sk13,r2,sk14,,<--,542, BFO-mdb-1, mpp,30,,,,
pf,65,CRT,TRUE,'instance-of',sk12,'three-dimensional-spatial-region',t2,,<--,471, BFO-xcx-1, mpp,30,,,,
pf,64,CRT,TRUE,'continuant-part-of',r2,sk12,t2,,<--,470, BFO-xcx-1, mpp,30,,,,
pf,63,CRT,TRUE,'exists-at',r2,t2,,,<--,270, BFO-bee-1, mpp,40,29,30,,
pf,62,CRT,TRUE,'instance-of',r2,'immaterial-entity',t2,,<--,802, BFO-bre-1, mpp,30,,,,
pf,61,CRT,TRUE,particular,r2,,,,<--,260, BFO-lqn-1, mpp,30,,,,
pf,60,CRT,TRUE,'exists-at',a,t2,,,<--,270, BFO-bee-1, mpp,36,29,31,,
pf,59,CRT,TRUE,'instance-of',a,continuant,t2,,<--,803, BFO-wyq-1, mpp,31,,,,
pf,58,CRT,TRUE,'continuant-part-of',a,a,t2,,<--,189, BFO-mcd-1, mpp,31,,,,
pf,57,CRT,TRUE,'instance-of',sk11,'temporal-interval',sk11,,<--,695, BFO-mvd-1, mpp,32,,,,
nf,56,CRT,TRUE,'has-first-instant',t1,sk10,,,<--,693, BFO-daf-1, mpp,32,,,,
nf,55,CRT,TRUE,'has-last-instant',t1,sk9,,,<--,692, BFO-daf-1, mpp,32,,,,
pf,54,CRT,TRUE,'temporally-projects-onto',sk8,t1,,,<--,532, BFO-xco-2, mpp,32,,,,
pf,53,CRT,TRUE,'occurrent-part-of',t1,t1,,,<--,369, BFO-cmy-2, mpp,50,32,32,,
pf,52,CRT,TRUE,'exists-at',t1,t1,,,<--,270, BFO-bee-1, mpp,48,32,32,,
pf,51,CRT,TRUE,'instance-of',t1,occurrent,t1,,<--,793, BFO-ejl-1, mpp,32,,,,
pf,50,CRT,TRUE,'temporal-part-of',t1,t1,,,<--,665, BFO-dbj-2, mpp,32,,,,
pf,49,CRT,TRUE,particular,t1,,,,<--,260, BFO-lqn-1, mpp,32,,,,
pf,48,CRT,TRUE,universal,'temporal-region',,,,<--,766, BFO-toj-1, ont,32,,,,
pf,47,CRT,TRUE,'instance-of',sk5,'spatiotemporal-region',sk7,,<--,543, BFO-mdb-1, mpp,33,,,,
pf,46,CRT,TRUE,'spatially-projects-onto',sk5,r1,sk6,,<--,542, BFO-mdb-1, mpp,33,,,,
pf,45,CRT,TRUE,'instance-of',sk4,'three-dimensional-spatial-region',t1,,<--,471, BFO-xcx-1, mpp,33,,,,
pf,44,CRT,TRUE,'continuant-part-of',r1,sk4,t1,,<--,470, BFO-xcx-1, mpp,33,,,,
pf,43,CRT,TRUE,'exists-at',r1,t1,,,<--,270, BFO-bee-1, mpp,40,32,33,,
pf,42,CRT,TRUE,'instance-of',r1,'immaterial-entity',t1,,<--,802, BFO-bre-1, mpp,33,,,,
pf,41,CRT,TRUE,particular,r1,,,,<--,260, BFO-lqn-1, mpp,33,,,,
pf,40,CRT,TRUE,universal,'spatial-region',,,,<--,764, BFO-rej-1, ont,33,,,,
pf,39,CRT,TRUE,'exists-at',a,t1,,,<--,270, BFO-bee-1, mpp,36,32,34,,
pf,38,CRT,TRUE,'instance-of',a,continuant,t1,,<--,803, BFO-wyq-1, mpp,34,,,,
pf,37,CRT,TRUE,particular,a,,,,<--,260, BFO-lqn-1, mpp,34,,,,
pf,36,CRT,TRUE,universal,'independent-continuant',,,,<--,776, BFO-ufw-1, ont,34,,,,
pf,35,CRT,TRUE,'continuant-part-of',a,a,t1,,<--,189, BFO-mcd-1, mpp,34,,,,
pf,34,CRT,TRUE,'instance-of',a,'independent-continuant',t1,,<--,487, BFO-lzw-1, mpp,1,,,,
pf,33,CRT,TRUE,'instance-of',r1,'spatial-region',t1,,<--,486, BFO-lzw-1, mpp,1,,,,
pf,32,CRT,TRUE,'instance-of',t1,'temporal-region',t1,,<--,485, BFO-lzw-1, mpp,1,,,,
pf,31,CRT,TRUE,'instance-of',a,'independent-continuant',t2,,<--,487, BFO-lzw-1, mpp,5,,,,
pf,30,CRT,TRUE,'instance-of',r2,'spatial-region',t2,,<--,486, BFO-lzw-1, mpp,5,,,,
pf,29,CRT,TRUE,'instance-of',t2,'temporal-region',t2,,<--,485, BFO-lzw-1, mpp,5,,,,
pf,28,CRT,TRUE,'has-first-instant',t,t1,,,<--,661, BFO-bon-1, mpp,8,,,,
pf,27,CRT,TRUE,'has-last-instant',t,t2,,,<--,659, BFO-wal-1, mpp,10,,,,
pf,26,CRT,TRUE,'exists-at',c1,t,,,<--,270, BFO-bee-1, mpp,24,17,11,,
pf,25,CRT,TRUE,particular,c1,,,,<--,260, BFO-lqn-1, mpp,11,,,,
pf,24,CRT,TRUE,universal,motion,,,,<--,259, BFO-lqn-1, mpp,11,,,,
pf,23,CRT,TRUE,'exists-throughout',c1,t,,,<--,37, BFOCE-htr-02, mpp,13,,,,
nf,22,CRT,TRUE,'has-first-instant',t,sk3,,,<--,11, BFOCE-bmi-02, mpp,11,15,,,
nf,21,CRT,TRUE,'has-last-instant',t,sk2,,,<--,10, BFOCE-bmi-02, mpp,11,15,,,
pf,20,CRT,TRUE,'happens-in',c1,sk1,,,<--,53, BFOCE-cha-05, mpp,15,,,,
pf,19,CRT,TRUE,'participates-in',a,sk1,t,,<--,52, BFOCE-cha-05, mpp,15,,,,
pf,18,CRT,TRUE,'instance-of',a,continuant,t,,<--,46, BFOCE-cha-02, mpp,15,,,,
pf,17,CRT,TRUE,'instance-of',t,'temporal-region',t,,<--,45, BFOCE-cha-02, mpp,15,,,,
pf,16,CRT,TRUE,'instance-of',c1,change,t,,<--,44, BFOCE-cha-02, mpp,15,,,,
pf,15,CRT,TRUE,'happens-to',c1,a,t,,<--,0, unmarked, input,,,,,
pf,14,CRT,FALSE,overlaps,r1,r2,t,,<--,0, unmarked, input,,,,,
pf,13,CRT,TRUE,'happens-throughout',c1,t,,,<--,0, unmarked, input,,,,,
pf,12,CRT,TRUE,identical,c1,c1,,,<--,0, identity, none,11,,,,
pf,11,CRT,TRUE,'instance-of',c1,motion,t,,<--,0, unmarked, input,,,,,
pf,10,CRT,TRUE,'last-instant-of',t2,t,,,<--,0, unmarked, input,,,,,
pf,9,CRT,TRUE,identical,t,t,,,<--,0, identity, none,8,,,,
pf,8,CRT,TRUE,'first-instant-of',t1,t,,,<--,0, unmarked, input,,,,,
pf,7,CRT,TRUE,identical,t2,t2,,,<--,0, identity, none,5,,,,
pf,6,CRT,TRUE,identical,r2,r2,,,<--,0, identity, none,5,,,,
pf,5,CRT,TRUE,'occupies-spatial-region',a,r2,t2,,<--,0, unmarked, input,,,,,
pf,4,CRT,TRUE,identical,t1,t1,,,<--,0, identity, none,1,,,,
pf,3,CRT,TRUE,identical,r1,r1,,,<--,0, identity, none,1,,,,
pf,2,CRT,TRUE,identical,a,a,,,<--,0, identity, none,1,,,,
pf,1,CRT,TRUE,'occupies-spatial-region',a,r1,t1,,<--,0, unmarked, input,,,,,
